link,nb_likes,nb_post_comments,likesPerSubs,commentsPerSubs,subs
CkIoLSeIuC9,3004,18,10869.8476792965,65.13224308499899,0.27636081835089893
CkIv8jZIGxS,407,0,1472.7123853108105,0.0,0.27636081835089893
CkKeBWOoMW9,1390,92,5029.656549341589,332.8981313233282,0.27636081835089893
CkK_5luol01,452,6,1635.542993023308,21.710747694999665,0.27636081835089893
CkLDPWAgvlm,528,25,1910.5457971599706,90.46144872916527,0.27636081835089893
CkLOGnNIrUu,1302,11,4711.232249814927,39.80303744083272,0.27636081835089893
CkLerahInKO,5483,77,19840.004935280525,278.621262085829,0.27636081835089893
CkL6SyMIjvf,1181,30,4273.398837965768,108.55373847499833,0.27636081835089893
CkMGwHiAXDV,2384,21,8626.4037508132,75.98761693249882,0.27636081835089893
CkNLjRHIyxn,4242,45,15349.498620364762,162.83060771249748,0.27636081835089893
CkNUG2IIqfm,5302,71,19185.06404648137,256.91051439082935,0.27636081835089893
CkOOE4aoxje,296,2,1071.0635529533167,7.236915898333222,0.27636081835089893
CkOjuc0LnKu,3327,43,12038.609596877313,155.59369181416426,0.27636081835089893
CkPyFL6oim1,864,18,3126.3476680799517,65.13224308499899,0.27636081835089893
CkP9UbWIV5M,864,6,3126.3476680799517,21.710747694999665,0.27636081835089893
CkQHOFaIqU6,1344,13,4863.207483679925,47.03995333916594,0.27636081835089893
CkQNAmWAVBt,638,24,2308.5761715682975,86.84299077999866,0.27636081835089893
CkQtGb_IBuu,0,3,0.0,10.855373847499832,0.27636081835089893
CkQ2kkYonFa,862,10,3119.1107521816184,36.184579491666106,0.27636081835089893
CkRCVq4o846,1414,18,5116.499540121587,65.13224308499899,0.27636081835089893
CkRSELfo9pf,1599,55,5785.914260717411,199.0151872041636,0.27636081835089893
CkSWvpFIAPA,1523,35,5510.911456580749,126.64602822083138,0.27636081835089893
CkSywzeoBJR,785,8,2840.4894900957893,28.947663593332887,0.27636081835089893
CkVCYeYoswg,3258,15,11788.935998384817,54.27686923749916,0.27636081835089893
CkVbMDJIFVZ,1142,29,4132.278977948269,104.93528052583171,0.27636081835089893
CkVk3MDoZgd,246,2,890.1406554949863,7.236915898333222,0.27636081835089893
CkV5VLHohGb,687,9,2485.8806110774617,32.566121542499495,0.27636081835089893
CkWcUr1o0bK,787,1,2847.7264059941226,3.618457949166611,0.27636081835089893
CkWxOizANEO,19979,307,72293.17136639972,1110.8665903941496,0.27636081835089893
CkXjygqozEN,3990,9,14437.647217174777,32.566121542499495,0.27636081835089893
CkYCojcohuW,786,13,2844.107948044956,47.03995333916594,0.27636081835089893
CkY4dcjoSEt,2838,38,10269.183659734841,137.5014020683312,0.27636081835089893
Ckahz2Qol9i,342,1,1237.512618614981,3.618457949166611,0.27636081835089893
CkarsITISEw,1227,9,4439.847903627431,32.566121542499495,0.27636081835089893
CkbTJImIn1T,1397,46,5054.985754985755,166.4490656616641,0.27636081835089893
CkblrCUgzkJ,1859,26,6726.713327500729,94.07990667833188,0.27636081835089893
Ckc5kY2oERk,605,5,2189.1670592457995,18.092289745833053,0.27636081835089893
Ckdbg2gow26,370,5,1338.829441191646,18.092289745833053,0.27636081835089893
CkeQR5LIusD,2334,22,8445.48085335487,79.60607488166544,0.27636081835089893
CkfTJpYIzs0,3394,47,12281.046279471477,170.0675236108307,0.27636081835089893
Ckf3c_xoAj_,1198,13,4334.9126231016,47.03995333916594,0.27636081835089893
Ckgf71hoRei,1070,11,3871.7500056082736,39.80303744083272,0.27636081835089893
CkgzZ1lu75j,974,13,3524.378042488279,47.03995333916594,0.27636081835089893
Ckg5uGpoBLz,439,3,1588.503039684142,10.855373847499832,0.27636081835089893
CkhzhTFIPsP,1666,8,6028.350943311573,28.947663593332887,0.27636081835089893
Ckib71WI_eG,1023,4,3701.6824819974427,14.473831796666444,0.27636081835089893
Cki45-fInar,0,5,0.0,18.092289745833053,0.27636081835089893
CkjL7UcIW99,517,1,1870.742759719138,3.618457949166611,0.27636081835089893
Ckjb5tAoJ_O,637,6,2304.957713619131,21.710747694999665,0.27636081835089893
CkkYUDwoS4K,869,11,3144.439957825785,39.80303744083272,0.27636081835089893
CklI3y9oXe5,1004,12,3632.931780963277,43.42149538999933,0.27636081835089893
CklcMIBIuwi,2887,38,10446.488099244005,137.5014020683312,0.27636081835089893
CknoZ1Doa6k,2029,28,7341.851178859053,101.3168225766651,0.27636081835089893
CknqDmKIt10,0,11,0.0,39.80303744083272,0.27636081835089893
CkoFZnMI_Qf,954,31,3452.008883504947,112.17219642416494,0.27636081835089893
CkoVBQXrkgo,783,2,2833.2525741974564,7.236915898333222,0.27636081835089893
CkpcmFUI-wE,1545,9,5590.517531462414,32.566121542499495,0.27636081835089893
CkqCmMAImg_,963,4,3484.575005047446,14.473831796666444,0.27636081835089893
CkqMu4Co2hI,956,14,3459.2457994032798,50.65841128833255,0.27636081835089893
Ckqo1uBok6x,1420,12,5138.210287816587,43.42149538999933,0.27636081835089893
Ckq_fMQgque,732,10,2648.7112187899593,36.184579491666106,0.27636081835089893
CkshJvvIWM6,599,7,2167.4563115508,25.329205644166276,0.27636081835089893
CktSZxrIU76,348,1,1259.2233663099805,3.618457949166611,0.27636081835089893
CktmxeqAOdZ,2966,45,10732.346277228167,162.83060771249748,0.27636081835089893
Cku9CUqox-U,1675,15,6060.917064854073,54.27686923749916,0.27636081835089893
Ckvzf5sIqG8,5129,15,18559.070821275545,54.27686923749916,0.27636081835089893
CkwMsiXrwZq,561,3,2029.9549094824686,10.855373847499832,0.27636081835089893
CkxjfAzI1qF,360,1,1302.6448616999799,3.618457949166611,0.27636081835089893
Ckxv8lzo7wu,590,9,2134.8901900083006,32.566121542499495,0.27636081835089893
CkycIh2oToe,264,2,955.2728985799853,7.236915898333222,0.27636081835089893
CkyvYHBoebV,2300,5,8322.453283083205,18.092289745833053,0.27636081835089893
Ck0XG88IVw6,976,7,3531.614958386612,25.329205644166276,0.27636081835089893
Ck0umfEIelF,592,4,2142.1271059066335,14.473831796666444,0.27636081835089893
Ck1EB9HotPv,1694,39,6129.667765888239,141.1198600174978,0.27636081835089893
Ck3DLfDIpVh,1234,28,4465.177109271598,101.3168225766651,0.27636081835089893
Ck3hqb_Ianm,1019,5,3687.2086502007764,18.092289745833053,0.27636081835089893
Ck3zK4CowaZ,891,3,3224.04603270745,10.855373847499832,0.27636081835089893
Ck5CDOhI4le,1007,8,3643.787154810777,28.947663593332887,0.27636081835089893
Ck5tUkwofrn,1004,13,3632.931780963277,47.03995333916594,0.27636081835089893
Ck6dBhSoP3b,912,6,3300.033649639949,21.710747694999665,0.27636081835089893
Ck7jdFRI6iM,706,3,2554.6313121116273,10.855373847499832,0.27636081835089893
Ck7t2KtAH4S,2472,24,8944.828050339862,86.84299077999866,0.27636081835089893
Ck81882ILc_,9835,108,35587.533930053614,390.79345850999397,0.27636081835089893
Ck9GTtFIRJP,1546,20,5594.13598941158,72.36915898333221,0.27636081835089893
Ck-HsEtI8U4,2493,15,9020.81566727236,54.27686923749916,0.27636081835089893
Ck-8t56I7L0,1432,5,5181.631783206587,18.092289745833053,0.27636081835089893
Ck_T5TkI4d5,1140,14,4125.042062049936,50.65841128833255,0.27636081835089893
Ck_q4qbAZof,481,11,1740.4782735491399,39.80303744083272,0.27636081835089893
ClApjudo9Ug,12863,143,46544.22460013012,517.4394867308254,0.27636081835089893
ClA5MKTgtMD,494,2,1787.5182268883057,7.236915898333222,0.27636081835089893
ClBPc6KIoT4,594,3,2149.364021804967,10.855373847499832,0.27636081835089893
ClBYXIao_PV,695,4,2514.8282746707946,14.473831796666444,0.27636081835089893
ClCC_i3MPgV,10036,176,36314.843977836106,636.8485990533235,0.27636081835089893
ClCKQ-DAfgi,569,3,2058.9025730758017,10.855373847499832,0.27636081835089893
ClDuXMFgSDw,1215,6,4396.426408237432,21.710747694999665,0.27636081835089893
ClEf7-aIvXn,1050,36,3799.3808466249416,130.26448616999798,0.27636081835089893
ClEw0GNgP2D,1500,23,5427.686923749916,83.22453283083205,0.27636081835089893
ClF06kFIkPH,519,0,1877.979675617471,0.0,0.27636081835089893
ClGboaFoS_d,7426,57,26870.66873051125,206.25210310249682,0.27636081835089893
ClG2Pmro-il,535,2,1935.8750028041368,7.236915898333222,0.27636081835089893
ClG95u5oKw1,0,5,0.0,18.092289745833053,0.27636081835089893
ClHDSkmIbKj,446,0,1613.8322453283083,0.0,0.27636081835089893
ClHSzIcAbnz,3334,56,12063.938802521481,202.6336451533302,0.27636081835089893
ClJHx_fIps3,1580,20,5717.163559683245,72.36915898333221,0.27636081835089893
ClJgIeOIz0j,9560,70,34592.4579940328,253.29205644166277,0.27636081835089893
ClJ1SYHIpnY,6379,15,23082.14325773381,54.27686923749916,0.27636081835089893
ClLDqafI39G,659,2,2384.5637885007964,7.236915898333222,0.27636081835089893
ClL5TMWoeAa,1342,16,4855.970567781592,57.895327186665774,0.27636081835089893
ClMLy6VIX4H,1308,4,4732.9429975099265,14.473831796666444,0.27636081835089893
ClMaD5kotts,3741,45,13536.65118783229,162.83060771249748,0.27636081835089893
ClNk9lkoX5L,3706,26,13410.005159611459,94.07990667833188,0.27636081835089893
ClN28BGgDrJ,6641,25,24030.179240415462,90.46144872916527,0.27636081835089893
ClOUZ4mo97z,2653,17,9599.768939139018,61.513785135832386,0.27636081835089893
ClOdh2MonIX,3148,37,11390.90562397649,133.8829441191646,0.27636081835089893
ClOneZBoI9v,281,0,1016.7866837158176,0.0,0.27636081835089893
ClOx9Sso1nC,2174,11,7866.527581488212,39.80303744083272,0.27636081835089893
ClPSfmdI7pB,7284,94,26356.84770172959,340.1350472216614,0.27636081835089893
ClQ0jWloPxx,2836,60,10261.946743836508,217.10747694999665,0.27636081835089893
ClRE5xvosNp,729,8,2637.8558449424595,28.947663593332887,0.27636081835089893
ClRcdDeozo7,924,5,3343.455145029948,18.092289745833053,0.27636081835089893
ClRyKLWIYCz,7598,90,27493.04349776791,325.66121542499496,0.27636081835089893
ClTBV0foDQ0,2133,14,7718.170805572381,50.65841128833255,0.27636081835089893
ClTY78AI-m8,4685,31,16952.475491845573,112.17219642416494,0.27636081835089893
ClTibmPI0DK,13482,166,48784.05007066425,600.6640195616574,0.27636081835089893
ClUQCD5AA1g,1332,6,4819.785988289926,21.710747694999665,0.27636081835089893
ClVgYuxoFak,2718,45,9834.968705834848,162.83060771249748,0.27636081835089893
ClV9_m8IsPR,1235,30,4468.7955672207645,108.55373847499833,0.27636081835089893
ClW3--YA6_F,2942,63,10645.50328644817,227.9628507974965,0.27636081835089893
ClYXj36oG9Z,2994,11,10833.663099804833,39.80303744083272,0.27636081835089893
ClYhcEDot_S,12114,117,43833.999596204325,423.35958005249347,0.27636081835089893
ClY6MmoID30,0,2,0.0,7.236915898333222,0.27636081835089893
ClZPymZIHmE,3097,84,11206.364268568994,303.9504677299953,0.27636081835089893
ClZbaJBgy7k,658,3,2380.94533055163,10.855373847499832,0.27636081835089893
Claj5tGI6Sj,8367,58,30275.63766067703,209.87056105166343,0.27636081835089893
Cla4cTqI6sQ,426,12,1541.463086344976,43.42149538999933,0.27636081835089893
ClbCTqwoDJA,1987,47,7189.875944994055,170.0675236108307,0.27636081835089893
ClbZ8jzoDYk,552,3,1997.3887879399692,10.855373847499832,0.27636081835089893
ClbobUbokov,626,2,2265.1546761782984,7.236915898333222,0.27636081835089893
ClbwwYQIE4G,3638,22,13163.95001906813,79.60607488166544,0.27636081835089893
CldDcxFos2t,450,1,1628.3060771249748,3.618457949166611,0.27636081835089893
Cld362WIqZ2,675,3,2442.459115687462,10.855373847499832,0.27636081835089893
CleNNAZo00W,297,0,1074.6820109024834,0.0,0.27636081835089893
Clegc-TAzQ5,2484,15,8988.249545729861,54.27686923749916,0.27636081835089893
ClfmnVgovwM,493,0,1783.8997689391392,0.0,0.27636081835089893
Clf_rDMgbzP,751,2,2717.461919824125,7.236915898333222,0.27636081835089893
ClgIlRUoY4o,2976,47,10768.530856719834,170.0675236108307,0.27636081835089893
ClgyyfrIfnL,1164,11,4211.885052829935,39.80303744083272,0.27636081835089893
ClhHTmugljw,943,10,3412.205846064114,36.184579491666106,0.27636081835089893
CliH5ziI5rQ,821,19,2970.7539762657875,68.7507010341656,0.27636081835089893
Clicg9FI3_u,1771,12,6408.289027974068,43.42149538999933,0.27636081835089893
ClivvjWoFjp,17996,239,65117.76925320233,864.8114498508199,0.27636081835089893
Cli-vjDIRJH,238,1,861.1929919016534,3.618457949166611,0.27636081835089893
Cljkhd8Lis4,2019,11,7305.666599367387,39.80303744083272,0.27636081835089893
CljyValIiUn,766,8,2771.7387890616237,28.947663593332887,0.27636081835089893
ClkpQ8AIFls,4507,14,16308.389976893915,50.65841128833255,0.27636081835089893
ClkzisJo6Wb,603,5,2181.930143347466,18.092289745833053,0.27636081835089893
CllIMj-oBtL,353,1,1277.3156560558136,3.618457949166611,0.27636081835089893
CllYbpbo4Sd,395,1,1429.2908899208112,3.618457949166611,0.27636081835089893
CllmPgiovUL,1469,15,5315.514727325752,54.27686923749916,0.27636081835089893
Cll3oXKoMyx,390,7,1411.1986001749783,25.329205644166276,0.27636081835089893
ClmNsEAoWF3,611,5,2210.877806940799,18.092289745833053,0.27636081835089893
ClmeBFcop_X,5853,34,21178.834376472172,123.02757027166477,0.27636081835089893
Clne0FxApLM,2002,46,7244.152814231555,166.4490656616641,0.27636081835089893
Cln1k_NoYk6,272,2,984.2205621733182,7.236915898333222,0.27636081835089893
Cln-LC9IXfW,556,4,2011.8626197366357,14.473831796666444,0.27636081835089893
CloWwr8IUI1,2599,41,9404.37220988402,148.35677591583104,0.27636081835089893
Clovsp3In8X,2978,31,10775.767772618166,112.17219642416494,0.27636081835089893
Clo9E3rImcE,443,7,1602.9768714808085,25.329205644166276,0.27636081835089893
Clpy84jo1Sy,190,1,687.507010341656,3.618457949166611,0.27636081835089893
ClqHho7Iue2,2104,29,7613.235525046549,104.93528052583171,0.27636081835089893
ClqYl0mIg12,978,14,3538.8518742849456,50.65841128833255,0.27636081835089893
Clq9ZbWIZcV,0,0,0.0,0.0,0.27636081835089893
ClrUh9mou9v,484,3,1751.3336473966397,10.855373847499832,0.27636081835089893
Clrh0r5oBvq,4157,92,15041.929694685601,332.8981313233282,0.27636081835089893
ClseiB_I8lz,2022,24,7316.521973214887,86.84299077999866,0.27636081835089893
ClszISvoTap,326,0,1179.6172914283152,0.0,0.27636081835089893
Cls_udvI4Y7,1578,11,5709.926643784912,39.80303744083272,0.27636081835089893
CltNYeyI1Pz,4473,104,16185.362406622251,376.3196267133275,0.27636081835089893
Cltttc1os8k,1809,8,6545.790430042399,28.947663593332887,0.27636081835089893
CluCEQIof_v,832,30,3010.55701370662,108.55373847499833,0.27636081835089893
ClvGu1CI9GV,2661,32,9628.716602732351,115.79065437333155,0.27636081835089893
ClviQevICih,1219,3,4410.900240034099,10.855373847499832,0.27636081835089893
ClwQA1OIwbF,3903,33,14122.841375597282,119.40911232249816,0.27636081835089893
ClyMxDMoPUU,1670,25,6042.82477510824,90.46144872916527,0.27636081835089893
Cly9hPMABxw,1141,32,4128.660519999103,115.79065437333155,0.27636081835089893
Cl0g-m1oYPa,1781,23,6444.473607465734,83.22453283083205,0.27636081835089893
Cl09qWOo9NN,10632,128,38471.4449155394,463.1626174933262,0.27636081835089893
Cl1WjOUIIjX,7840,44,28368.710321466227,159.21214976333087,0.27636081835089893
Cl1mBVWIhA8,393,2,1422.053974022478,7.236915898333222,0.27636081835089893
Cl3YPXXIXgq,548,4,1982.9149561433028,14.473831796666444,0.27636081835089893
Cl3pLyDor85,2230,44,8069.161226641542,159.21214976333087,0.27636081835089893
Cl32V6UI4Do,1121,9,4056.2913610157707,32.566121542499495,0.27636081835089893
Cl4HghGoLuz,944,20,3415.8243040132807,72.36915898333221,0.27636081835089893
Cl59TRBoekB,440,2,1592.1214976333088,7.236915898333222,0.27636081835089893
Cl6RuU_o-bN,1783,37,6451.710523364067,133.8829441191646,0.27636081835089893
Cl6eqWAoFnG,7919,56,28654.56849945039,202.6336451533302,0.27636081835089893
Cl6w4RVrfp-,2106,37,7620.472440944883,133.8829441191646,0.27636081835089893
Cl8RvyTobJy,4246,54,15363.97245216143,195.39672925499698,0.27636081835089893
Cl8yYAMoo4O,445,4,1610.2137873791419,14.473831796666444,0.27636081835089893
Cl9PzwAI0Ej,728,10,2634.2373869932926,36.184579491666106,0.27636081835089893
Cl9bPAkLJGs,5845,94,21149.88671287884,340.1350472216614,0.27636081835089893
Cl_BpMxAOCc,589,8,2131.2717320591337,28.947663593332887,0.27636081835089893
Cl_XEwvIF4I,3307,11,11966.240437893983,39.80303744083272,0.27636081835089893
Cl_tkTsI-Sm,2733,27,9889.245575072347,97.69836462749849,0.27636081835089893
CmAI3nwowEa,7868,52,28470.027144042895,188.15981335666376,0.27636081835089893
CmBpGZjIX6r,309,1,1118.1035062924827,3.618457949166611,0.27636081835089893
CmC1XA3ItZD,1570,33,5680.978980191579,119.40911232249816,0.27636081835089893
CmDzw5WAyWe,6351,318,22980.826435157145,1150.6696278349823,0.27636081835089893
CmD8lhKosN3,2368,24,8568.508423626534,86.84299077999866,0.27636081835089893
CmEKFFYo2pg,2348,8,8496.139264643201,28.947663593332887,0.27636081835089893
CmEf76RIA70,760,1,2750.028041366624,3.618457949166611,0.27636081835089893
CmE36klI3Kk,506,5,1830.939722278305,18.092289745833053,0.27636081835089893
CmFIZVMrzkl,728,3,2634.2373869932926,10.855373847499832,0.27636081835089893
CmFUHGHow6K,1725,14,6241.839962312403,50.65841128833255,0.27636081835089893
CmGOkrdoyKa,7239,75,26194.017094017097,271.3843461874958,0.27636081835089893
CmGpJw-oVuQ,1722,22,6230.984588464904,79.60607488166544,0.27636081835089893
CmHuPkOonjT,4809,121,17401.16427754223,437.8334118491599,0.27636081835089893
CmH1vmmLHX_,2920,11,10565.897211566504,39.80303744083272,0.27636081835089893
CmJTHfPoMM-,454,3,1642.7799089216412,10.855373847499832,0.27636081835089893
CmJZOWQI3z9,0,4,0.0,14.473831796666444,0.27636081835089893
CmJlg6YIpKA,5003,27,18103.145119680554,97.69836462749849,0.27636081835089893
CmJ9MCRogxC,412,1,1490.8046750566436,3.618457949166611,0.27636081835089893
CmKcodyIIUh,2362,26,8546.797675931535,94.07990667833188,0.27636081835089893
CmKj7aJIDNd,735,2,2659.566592637459,7.236915898333222,0.27636081835089893
CmLUrTGoHyM,245,4,886.5221975458196,14.473831796666444,0.27636081835089893
CmL6ykcIMvj,549,5,1986.5334140924692,18.092289745833053,0.27636081835089893
CmMPDqQoOGU,2156,12,7801.395338403213,43.42149538999933,0.27636081835089893
CmM13HgLsCr,6313,59,22843.325033088815,213.48901900083004,0.27636081835089893
CmOjEI_IB2K,1154,4,4175.700473338269,14.473831796666444,0.27636081835089893
CmPSQwaIGX4,647,15,2341.1422931107973,54.27686923749916,0.27636081835089893
CmQhqkQowcl,441,4,1595.7399555824754,14.473831796666444,0.27636081835089893
CmQ5vfoIWNL,1492,56,5398.739260156583,202.6336451533302,0.27636081835089893
CmTJ592oe5k,4583,49,16583.392781030576,177.30443950916393,0.27636081835089893
CmTmz4JOhKm,0,3,0.0,10.855373847499832,0.27636081835089893
CmT5_rdIiyc,747,11,2702.988088027458,39.80303744083272,0.27636081835089893
CmUY1hio9od,7675,88,27771.66475985374,318.42429952666174,0.27636081835089893
CmUepPVop04,5280,46,19105.457971599706,166.4490656616641,0.27636081835089893
CmUnZ7FIk2G,19418,114,70263.21645691725,412.50420620499364,0.27636081835089893
CmUxV33Ig1H,1511,9,5467.4899611907485,32.566121542499495,0.27636081835089893
CmVrT0oo0kh,1587,29,5742.492765327412,104.93528052583171,0.27636081835089893
CmWEoUaok-I,317,2,1147.0511698858156,7.236915898333222,0.27636081835089893
CmWXOn2I3YF,3109,28,11249.785763958993,101.3168225766651,0.27636081835089893
CmWo3SAIXDf,20569,723,74428.06155640802,2616.1450972474595,0.27636081835089893
CmXJ1VvrcSg,14783,502,53491.66386253001,1816.4658904816386,0.27636081835089893
CmXV7CzITkZ,10604,54,38370.12809296274,195.39672925499698,0.27636081835089893
CmYaeSdIrWR,985,11,3564.1810799291115,39.80303744083272,0.27636081835089893
CmYhiTbIGt-,6935,180,25094.005877470445,651.3224308499899,0.27636081835089893
CmZrvBXo3zk,508,14,1838.1766381766383,50.65841128833255,0.27636081835089893
CmbMsFOII9i,3439,35,12443.876887183975,126.64602822083138,0.27636081835089893
CmbtDmZozKU,718,3,2598.0528075016264,10.855373847499832,0.27636081835089893
CmcP0C7IBWW,3702,52,13395.531327814793,188.15981335666376,0.27636081835089893
CmeEiFForHp,1227,15,4439.847903627431,54.27686923749916,0.27636081835089893
CmeYQmyoil-,1937,16,7008.953047535725,57.895327186665774,0.27636081835089893
Cmey8_3IHax,1083,18,3918.7899589474396,65.13224308499899,0.27636081835089893
Cmg5WSzo8Xm,668,5,2417.129910043296,18.092289745833053,0.27636081835089893
CmhPL7GIFdw,1227,9,4439.847903627431,32.566121542499495,0.27636081835089893
CmhPYsDoPcy,569,2,2058.9025730758017,7.236915898333222,0.27636081835089893
Cmhbx3gLx5F,4440,42,16065.953294299752,151.97523386499765,0.27636081835089893
CmjTgZZI0H0,1382,33,5000.708885748256,119.40911232249816,0.27636081835089893
CmjsBieIWl6,1626,25,5883.612625344909,90.46144872916527,0.27636081835089893
CmkRJg5oWS5,2799,20,10128.063799717343,72.36915898333221,0.27636081835089893
CmmC_eWIIz9,577,11,2087.8502366691346,39.80303744083272,0.27636081835089893
CmmT2JmIRha,4828,19,17469.9149785764,68.7507010341656,0.27636081835089893
Cmmg9Q-oBoi,1472,8,5326.370101173251,28.947663593332887,0.27636081835089893
Cmn9qTTIchB,11403,106,41261.27599434686,383.55654261166075,0.27636081835089893
CmoPhS6IDg_,1459,14,5279.330147834085,50.65841128833255,0.27636081835089893
CmojB9tok5w,3391,34,12270.190905623977,123.02757027166477,0.27636081835089893
CmpHpUIIedr,5508,58,19930.46638400969,209.87056105166343,0.27636081835089893
CmqOOruoE6l,2374,16,8590.219171321534,57.895327186665774,0.27636081835089893
CmqmkOOIviK,644,1,2330.2869192632975,3.618457949166611,0.27636081835089893
CmrhIAfIv1i,815,6,2949.043228570788,21.710747694999665,0.27636081835089893
Cmrr0QEIdUX,531,5,1921.4011710074703,18.092289745833053,0.27636081835089893
CmtAujhInDr,1240,15,4486.887856966598,54.27686923749916,0.27636081835089893
CmtfZbPolEZ,1594,45,5767.821970971578,162.83060771249748,0.27636081835089893
CmufYhNoRxv,669,6,2420.7483679924626,21.710747694999665,0.27636081835089893
Cmvem8WIi4y,406,1,1469.093927361644,3.618457949166611,0.27636081835089893
CmwHCdXoQmi,7377,94,26693.364291002086,340.1350472216614,0.27636081835089893
Cmw1hd7oodU,9996,89,36170.10565986944,322.04275747582835,0.27636081835089893
Cmw-H7DoLcJ,8101,77,29313.127846198713,278.621262085829,0.27636081835089893
CmxEdyKovW7,3070,17,11108.665903941495,61.513785135832386,0.27636081835089893
CmxKy7BIfPt,4240,49,15342.26170446643,177.30443950916393,0.27636081835089893
Cmx_-p9IiUA,4318,29,15624.501424501426,104.93528052583171,0.27636081835089893
CmypZ84oUH8,777,5,2811.5418265024564,18.092289745833053,0.27636081835089893
Cmy26x_ISth,4012,27,14517.253292056443,97.69836462749849,0.27636081835089893
CmzO8keI2fz,522,3,1888.8350494649708,10.855373847499832,0.27636081835089893
CmzelevosM4,501,4,1812.847432532472,14.473831796666444,0.27636081835089893
Cm0oQ9Roa4K,542,2,1961.204208448303,7.236915898333222,0.27636081835089893
Cm1CNlQIYyz,1643,38,5945.1264104807415,137.5014020683312,0.27636081835089893
Cm1OQLPNGPK,1712,23,6194.800008973238,83.22453283083205,0.27636081835089893
Cm15X4qo1vf,892,32,3227.6644906566166,115.79065437333155,0.27636081835089893
Cm31HprIjBC,544,8,1968.4411243466363,28.947663593332887,0.27636081835089893
Cm4EBlRIlBP,1139,5,4121.42360410077,18.092289745833053,0.27636081835089893
Cm4dxdLooGR,3556,46,12867.236467236467,166.4490656616641,0.27636081835089893
Cm5xi3ZoSmB,1826,20,6607.304215178231,72.36915898333221,0.27636081835089893
Cm5_SiIoI66,7961,147,28806.54373331539,531.9133185274918,0.27636081835089893
Cm6UIjeIRcM,4389,20,15881.411938892255,72.36915898333221,0.27636081835089893
Cm6p209oqJL,823,5,2977.990892164121,18.092289745833053,0.27636081835089893
Cm65ZCJIol9,725,8,2623.382013145793,28.947663593332887,0.27636081835089893
Cm7Kv_ArnDy,677,6,2449.6960315857955,21.710747694999665,0.27636081835089893
Cm8S_pBIY0p,1816,15,6571.119635686565,54.27686923749916,0.27636081835089893
Cm8diQPIM_C,2462,46,8908.643470848196,166.4490656616641,0.27636081835089893
Cm8ziJioH3r,8417,40,30456.560558135363,144.73831796666443,0.27636081835089893
Cm9wjP7rBYR,1108,13,4009.2514076766047,47.03995333916594,0.27636081835089893
Cm_BIB4o_42,566,3,2048.047199228302,10.855373847499832,0.27636081835089893
Cm_TmTXIClN,1663,36,6017.495569464074,130.26448616999798,0.27636081835089893
Cm_wramIozp,7246,111,26219.34629966126,401.6488323574938,0.27636081835089893
Cm_8p99IJED,1962,22,7099.414496264891,79.60607488166544,0.27636081835089893
CnAVIlurB8l,1045,37,3781.2885568791085,133.8829441191646,0.27636081835089893
CnB1C4Qohth,4638,68,16782.40796823474,246.05514054332954,0.27636081835089893
CnCWJ6aI_3E,664,4,2402.6560782466295,14.473831796666444,0.27636081835089893
CnC4HHYIk06,3452,49,12490.916840523141,177.30443950916393,0.27636081835089893
CnEqObrANvC,279,3,1009.5497678174844,10.855373847499832,0.27636081835089893
CnE_UrUoS8b,1397,19,5054.985754985755,68.7507010341656,0.27636081835089893
CnFfSGkr8Iy,1826,32,6607.304215178231,115.79065437333155,0.27636081835089893
CnGpyz4odjR,517,4,1870.742759719138,14.473831796666444,0.27636081835089893
CnHIaBRIj2b,1490,19,5391.50234425825,68.7507010341656,0.27636081835089893
CnHfU-qoJ5V,1374,10,4971.761222154923,36.184579491666106,0.27636081835089893
CnJ9Xu1Iscv,4887,29,17683.40399757723,104.93528052583171,0.27636081835089893
CnKkUi0oe9N,2642,30,9559.965901698186,108.55373847499833,0.27636081835089893
CnKr9qArO0C,1104,33,3994.7775758799385,119.40911232249816,0.27636081835089893
CnMCeN8IgWE,1441,29,5214.197904749086,104.93528052583171,0.27636081835089893
CnMZdO4oVrF,1319,4,4772.74603495076,14.473831796666444,0.27636081835089893
CnM49DMooYU,752,7,2721.0803777732913,25.329205644166276,0.27636081835089893
CnNQD8ors2o,2323,45,8405.677815914038,162.83060771249748,0.27636081835089893
CnOYASIIezd,3268,11,11825.120577876483,39.80303744083272,0.27636081835089893
CnOu8eZuoGg,1072,7,3878.986921506607,25.329205644166276,0.27636081835089893
CnPlXH2IsNh,1753,32,6343.156784889069,115.79065437333155,0.27636081835089893
CnPx0UCoeD9,898,18,3249.3752383516166,65.13224308499899,0.27636081835089893
CnRLcADoYEG,433,13,1566.7922919891425,47.03995333916594,0.27636081835089893
CnR31QzIXdR,1008,9,3647.405612759944,32.566121542499495,0.27636081835089893
CnSN6S4qSfF,703,10,2543.7759382641275,36.184579491666106,0.27636081835089893
CnSfqoaoFtS,2375,14,8593.8376292707,50.65841128833255,0.27636081835089893
CnS1iJpoHWb,2554,45,9241.541602171525,162.83060771249748,0.27636081835089893
CnUVxuOomG6,10156,102,36749.0589317361,369.0827108149943,0.27636081835089893
CnUsQ77ofSd,543,1,1964.8226663974697,3.618457949166611,0.27636081835089893
CnU41TArF1i,1661,23,6010.25865356574,83.22453283083205,0.27636081835089893
CnWMAKNIbRd,1907,21,6900.399309060726,75.98761693249882,0.27636081835089893
